frame_id, p_x0, p_y0, p_c0, p_x1, p_y1, p_c1, p_x2, p_y2, p_c2, p_x3, p_y3, p_c3, p_x4, p_y4, p_c4, p_x5, p_y5, p_c5, p_x6, p_y6, p_c6, p_x7, p_y7, p_c7, p_x8, p_y8, p_c8, p_x9, p_y9, p_c9, p_x10, p_y10, p_c10, p_x11, p_y11, p_c11, p_x12, p_y12, p_c12, p_x13, p_y13, p_c13, p_x14, p_y14, p_c14, p_x15, p_y15, p_c15, p_x16, p_y16, p_c16, p_x17, p_y17, p_c17, p_x18, p_y18, p_c18, p_x19, p_y19, p_c19, p_x20, p_y20, p_c20, p_x21, p_y21, p_c21, p_x22, p_y22, p_c22, p_x23, p_y23, p_c23, p_x24, p_y24, p_c24
34,517.421,183.806,0.860415,517.494,320.144,0.680927,418.784,320.134,0.485887,370.277,468.896,0.718848,423.475,331.076,0.606935,619.297,324.79,0.661361,669.404,481.398,0.67473,647.533,572.336,0.198805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.858,168.116,0.908621,539.4,168.175,0.900141,459.579,202.584,0.75524,561.365,205.691,0.848892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,515.907,182.25,0.894991,518.976,320.112,0.744393,420.325,318.513,0.568292,370.23,465.796,0.656332,440.713,332.639,0.630653,619.333,324.795,0.661086,669.428,473.645,0.670463,645.96,572.32,0.252764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.856,168.05,0.893328,539.422,168.093,0.890919,461.072,202.562,0.713586,561.346,205.66,0.83765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,514.355,180.582,0.863176,514.344,323.231,0.683071,414.103,323.238,0.580947,370.205,464.223,0.66547,453.223,343.559,0.645292,619.303,324.806,0.659254,670.956,470.479,0.691983,653.753,533.19,0.543904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.822,163.431,0.841564,539.429,166.569,0.86848,457.975,199.438,0.810406,559.845,205.703,0.843154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,512.813,177.504,0.803118,518.981,321.668,0.748766,417.22,321.662,0.602198,368.667,459.509,0.656659,462.683,343.565,0.630532,619.329,323.237,0.680551,664.741,462.67,0.532398,658.47,517.473,0.125371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.302,158.738,0.865626,537.872,161.863,0.838401,461.061,204.105,0.805233,561.351,204.175,0.826737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,514.372,171.258,0.837913,517.465,320.135,0.724565,417.207,320.078,0.615677,368.658,457.915,0.684333,479.84,342.049,0.650498,619.307,323.254,0.659499,663.185,500.267,0.627248,699.226,370.269,0.401446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.825,157.191,0.900326,537.861,158.757,0.859173,459.517,202.592,0.830824,561.321,205.719,0.836007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,514.366,169.761,0.853476,517.449,320.044,0.726601,414.108,320.102,0.581571,368.654,454.795,0.685432,489.258,345.201,0.669179,619.332,321.699,0.682162,656.926,497.125,0.585802,685.122,447.023,0.617652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.822,157.169,0.90232,537.869,158.737,0.862791,458.028,202.561,0.845449,561.332,205.666,0.755885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,515.893,172.85,0.81682,512.808,320.046,0.736117,410.985,320.137,0.60404,368.694,447.031,0.694977,495.603,346.762,0.70653,619.3,321.667,0.689628,661.615,495.525,0.670139,697.696,420.367,0.695645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.831,157.224,0.893074,537.872,160.313,0.848514,457.994,201.005,0.8553,559.787,204.168,0.820221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,517.447,179.109,0.871216,514.338,320.045,0.742587,412.499,320.114,0.605529,368.661,448.532,0.683853,497.158,352.955,0.684828,619.265,320.15,0.687433,666.332,493.922,0.682852,705.489,409.42,0.744508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492.374,160.304,0.857113,539.416,166.562,0.865699,457.924,197.909,0.860646,558.24,205.693,0.874025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,517.45,183.787,0.861277,512.792,320.067,0.731622,410.941,320.098,0.615393,368.591,453.259,0.678916,495.611,352.999,0.701813,619.243,320.116,0.703105,669.399,492.418,0.690998,706.977,403.086,0.735364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492.394,168.047,0.899956,539.433,169.666,0.894657,457.923,201.021,0.853814,558.227,205.683,0.859319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,518.968,194.724,0.91619,512.807,320.159,0.710857,409.428,321.693,0.587154,367.042,459.528,0.663014,493.94,346.722,0.527734,617.731,321.676,0.669837,664.768,493.948,0.702941,697.647,406.232,0.703276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493.928,171.269,0.898312,540.973,177.484,0.842101,457.925,201.034,0.854939,558.305,205.715,0.807345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,518.968,194.724,0.916202,512.807,320.158,0.71085,409.428,321.693,0.587101,367.042,459.528,0.663016,493.94,346.722,0.528333,617.731,321.676,0.669886,664.768,493.948,0.702931,697.647,406.232,0.703282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493.928,171.269,0.898321,540.973,177.484,0.842107,457.925,201.034,0.854934,559.751,205.715,0.807325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,519.085,205.64,0.88627,512.769,321.66,0.691348,410.937,321.638,0.588008,363.929,468.941,0.618815,467.34,357.719,0.648561,617.746,323.231,0.659887,663.187,495.541,0.714307,685.104,399.982,0.602286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493.989,180.618,0.939118,542.551,182.196,0.915609,457.965,199.446,0.854365,562.936,204.14,0.739959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,520.584,208.908,0.870693,512.774,321.658,0.708799,410.963,321.697,0.613156,359.304,475.167,0.658118,447.012,368.62,0.637393,617.71,323.206,0.659593,664.766,497.092,0.695807,658.521,407.872,0.75364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495.525,183.846,0.89758,544.134,188.462,0.875421,459.552,202.581,0.830264,567.628,205.663,0.71532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,522.242,216.685,0.833841,512.775,321.7,0.69101,412.534,321.667,0.614859,357.649,481.489,0.668835,434.501,370.263,0.678972,617.711,323.248,0.631287,667.829,495.613,0.649519,631.891,418.809,0.733376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497.158,191.574,0.861224,545.693,193.124,0.925091,462.679,202.6,0.811015,569.193,204.133,0.509246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,525.309,218.271,0.858372,517.447,323.228,0.687699,414.104,320.081,0.584922,356.126,487.723,0.644147,420.427,376.472,0.695784,617.732,324.808,0.647918,671.031,493.955,0.625654,608.372,410.952,0.72378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.243,191.657,0.862215,547.244,193.22,0.911314,467.296,205.689,0.8319,570.782,205.743,0.724057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,528.444,218.239,0.859292,519.086,321.705,0.708149,423.476,321.637,0.531816,354.552,494.011,0.685678,395.349,384.367,0.733785,619.35,326.348,0.67644,672.59,489.271,0.629091,592.667,409.415,0.694461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501.842,193.109,0.867509,550.357,193.226,0.88592,468.912,207.245,0.877317,573.886,205.719,0.700069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,531.508,216.722,0.868906,520.607,324.818,0.704461,429.709,321.675,0.571025,356.129,497.103,0.701279,381.175,385.881,0.590851,619.326,327.905,0.700656,671.067,483.043,0.602032,578.568,410.985,0.676925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504.927,191.602,0.866722,551.971,193.181,0.888455,470.421,207.285,0.876368,573.877,207.332,0.754333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,531.54,216.628,0.854037,519.017,324.786,0.729289,420.34,320.115,0.624422,357.647,498.676,0.70735,368.646,399.966,0.681664,619.334,327.919,0.681857,675.718,479.859,0.596595,567.638,414.076,0.701617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506.442,190.051,0.861587,555.02,191.653,0.869604,470.487,205.732,0.880356,577.042,205.699,0.73492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,531.584,213.539,0.847331,517.493,324.815,0.7303,414.1,321.671,0.620252,357.641,498.714,0.733709,360.811,406.243,0.695565,619.335,327.916,0.677559,677.278,478.331,0.603379,559.77,409.392,0.719285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506.48,188.508,0.866223,555.081,191.598,0.875163,470.56,205.666,0.858078,578.601,202.599,0.748097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,531.61,211.997,0.846733,518.995,326.347,0.733788,415.663,321.656,0.622677,356.121,500.26,0.70322,357.645,409.42,0.693394,619.329,329.444,0.674786,680.381,473.635,0.617548,558.259,409.401,0.714058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506.495,188.465,0.86819,555.098,190.085,0.86505,472.041,205.675,0.844174,578.591,202.591,0.764653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,531.54,210.452,0.849374,519.009,324.795,0.734252,417.176,321.661,0.629555,356.133,501.822,0.691955,356.133,418.72,0.697898,619.345,327.912,0.678333,678.847,476.747,0.60245,558.208,409.41,0.714324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506.455,186.938,0.858877,555.055,191.566,0.860451,472.039,205.697,0.848571,578.599,202.575,0.777813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,531.508,210.429,0.840999,518.977,329.431,0.732079,415.671,324.8,0.604275,356.165,504.897,0.696082,356.124,423.482,0.700251,620.85,329.464,0.673751,678.862,476.746,0.612016,556.648,409.404,0.670903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506.434,185.398,0.855692,553.529,190.03,0.840746,470.544,205.671,0.851595,577.034,205.683,0.770884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
