frame_id, p_x0, p_y0, p_c0, p_x1, p_y1, p_c1, p_x2, p_y2, p_c2, p_x3, p_y3, p_c3, p_x4, p_y4, p_c4, p_x5, p_y5, p_c5, p_x6, p_y6, p_c6, p_x7, p_y7, p_c7, p_x8, p_y8, p_c8, p_x9, p_y9, p_c9, p_x10, p_y10, p_c10, p_x11, p_y11, p_c11, p_x12, p_y12, p_c12, p_x13, p_y13, p_c13, p_x14, p_y14, p_c14, p_x15, p_y15, p_c15, p_x16, p_y16, p_c16, p_x17, p_y17, p_c17, p_x18, p_y18, p_c18, p_x19, p_y19, p_c19, p_x20, p_y20, p_c20, p_x21, p_y21, p_c21, p_x22, p_y22, p_c22, p_x23, p_y23, p_c23, p_x24, p_y24, p_c24
10,580.42,343.359,0.815469,598.008,470.694,0.719923,476.585,478.524,0.66722,343.345,641.12,0.60346,427.584,664.713,0.597799,719.521,460.887,0.660653,825.279,645.024,0.759512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.954,321.901,0.892411,601.902,317.799,0.886935,523.641,349.167,0.898498,639.225,325.717,0.839944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,578.48,349.149,0.830449,598.013,472.606,0.726852,476.621,478.545,0.671288,345.326,645.061,0.465398,431.462,629.368,0.381669,721.431,460.887,0.660979,825.284,643.112,0.751754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.92,323.785,0.867326,601.924,317.911,0.916615,523.656,349.173,0.893581,641.128,327.667,0.831792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,580.4,351.09,0.856665,598,470.711,0.722101,476.547,478.511,0.662906,339.433,652.944,0.640123,431.475,611.761,0.400226,719.51,460.868,0.662616,823.426,643.125,0.759151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.948,325.736,0.848204,601.905,319.79,0.925529,523.674,349.192,0.895316,641.156,327.69,0.824635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,582.358,351.201,0.876042,598.004,472.609,0.727312,476.55,478.53,0.66878,337.534,664.629,0.761252,406.029,613.724,0.647126,719.496,460.876,0.666862,823.394,645.041,0.764517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552.989,329.6,0.843599,601.972,319.911,0.939749,523.649,349.201,0.894908,641.138,329.665,0.828846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,584.308,353.124,0.890876,596.086,474.546,0.738341,476.595,480.519,0.654213,339.448,668.557,0.731413,409.963,601.927,0.68895,719.468,460.864,0.665112,823.38,641.157,0.759688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554.868,333.48,0.876526,602,321.8,0.940624,523.659,349.25,0.906525,643.081,331.572,0.834604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,586.17,353.248,0.876729,601.882,468.712,0.770811,482.45,476.529,0.619157,343.321,678.392,0.72645,413.892,588.229,0.754211,717.55,460.865,0.670683,823.396,645.044,0.760368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554.926,333.565,0.906637,603.858,321.882,0.924399,523.667,351.095,0.909649,643.12,333.517,0.850415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,586.183,357.033,0.849868,601.851,468.742,0.76932,482.459,476.552,0.627661,351.121,680.364,0.783985,415.814,580.367,0.764199,717.57,460.871,0.669674,823.384,645.056,0.764336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554.945,335.449,0.927103,603.885,323.765,0.910613,525.473,351.125,0.919139,645.039,333.505,0.848333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,586.224,360.954,0.844462,601.893,468.717,0.778428,484.405,476.544,0.600102,355.093,682.329,0.741279,417.852,572.601,0.785039,717.545,460.867,0.672195,823.34,645.04,0.765769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554.964,335.541,0.93948,603.959,327.636,0.871862,525.474,351.128,0.919201,646.937,335.42,0.874012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,586.305,364.849,0.877662,601.933,468.718,0.781325,488.337,474.621,0.609704,366.841,686.225,0.723392,425.631,570.568,0.779891,717.555,460.862,0.670736,823.323,643.087,0.764722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556.808,337.386,0.93878,604.019,331.589,0.873814,525.482,351.15,0.927201,646.979,335.446,0.893908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,586.336,366.773,0.905388,601.968,468.745,0.783609,490.257,474.618,0.615401,372.704,692.058,0.67754,429.5,570.565,0.770359,717.554,460.858,0.673205,823.339,643.123,0.76567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556.883,337.458,0.933485,605.891,333.529,0.878125,525.49,351.16,0.927335,647.014,335.487,0.905763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,586.358,366.896,0.926468,601.932,470.708,0.780818,484.392,476.61,0.587469,382.46,694.027,0.687532,433.505,570.568,0.776633,717.545,460.864,0.671499,823.318,645.008,0.77045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556.95,337.562,0.912039,605.917,335.449,0.901057,525.486,351.146,0.927778,647.027,335.488,0.90584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,586.367,368.766,0.927739,600,472.671,0.760402,478.592,478.557,0.625953,384.552,696.003,0.706194,447.125,570.657,0.838084,717.512,460.86,0.671706,823.275,643.071,0.762563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556.958,339.444,0.896227,607.813,335.511,0.900814,525.489,351.1,0.915806,647.039,335.487,0.89575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,588.191,368.886,0.912923,599.964,474.614,0.762891,478.49,480.538,0.579089,388.421,699.941,0.627955,456.941,568.651,0.762124,715.63,460.851,0.676126,823.29,645.024,0.767888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556.96,341.368,0.881763,607.865,335.597,0.898889,525.487,351.136,0.927576,647.047,335.46,0.893878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,588.231,370.792,0.884548,600.025,474.614,0.773434,478.556,482.48,0.529366,394.294,715.594,0.574686,460.894,562.79,0.765042,717.532,460.867,0.67565,823.263,643.07,0.77014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557.003,343.373,0.860756,609.771,337.456,0.895052,525.47,351.1,0.927102,648.869,335.476,0.893022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,588.237,370.843,0.872532,599.957,474.578,0.75362,478.518,480.466,0.572966,398.235,715.599,0.567371,462.937,556.982,0.713742,715.636,460.867,0.671401,823.257,643.098,0.763299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558.82,347.261,0.867804,609.799,337.507,0.891709,525.476,351.158,0.934901,648.881,335.471,0.888099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,588.278,374.664,0.855057,598.051,474.629,0.753621,478.47,478.584,0.600765,400.2,715.588,0.528807,464.892,568.64,0.70309,715.624,460.881,0.675091,821.453,643.055,0.762045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557.001,349.179,0.884105,611.722,337.546,0.891651,523.669,351.138,0.93012,648.858,335.454,0.885001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,588.305,374.703,0.849352,599.977,476.484,0.76676,478.543,482.432,0.579274,400.232,715.61,0.556639,470.682,566.694,0.697064,715.635,460.872,0.671249,821.419,641.171,0.764898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558.844,349.224,0.887012,611.738,337.568,0.887332,525.459,351.162,0.936574,647.042,335.459,0.885571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,588.278,376.641,0.853607,601.853,474.619,0.773454,480.477,480.492,0.575404,402.117,715.616,0.534797,472.675,562.805,0.684559,717.536,460.886,0.676142,821.438,641.12,0.7698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558.849,349.252,0.895643,611.759,337.589,0.884224,523.656,351.146,0.935062,647.031,335.474,0.885104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,588.305,376.645,0.854203,601.851,474.614,0.773456,480.486,480.499,0.564595,402.167,715.608,0.524042,472.65,560.826,0.689255,717.517,460.88,0.676808,821.451,641.143,0.767441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558.858,351.073,0.89838,613.653,339.394,0.886641,525.463,351.212,0.936154,647.028,335.481,0.880632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,588.308,378.567,0.859238,599.992,476.504,0.770311,478.514,482.475,0.569494,400.215,715.605,0.573994,468.731,570.526,0.718676,717.524,460.882,0.672671,821.412,641.148,0.763276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558.843,351.075,0.903151,611.776,339.409,0.885657,523.672,351.196,0.936831,647.022,335.438,0.871089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,588.324,376.682,0.852125,600.007,476.495,0.778925,478.491,482.441,0.587257,400.216,715.601,0.597365,468.762,568.625,0.714496,717.539,460.901,0.672849,821.447,641.117,0.772348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558.869,351.063,0.891849,613.653,339.417,0.883443,523.662,351.168,0.930672,647.018,335.495,0.879656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,588.315,376.684,0.854049,599.948,476.519,0.770655,476.529,484.395,0.594975,398.258,715.597,0.586626,466.759,570.676,0.755234,717.525,460.919,0.673143,823.321,643.071,0.769025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558.844,351.091,0.906618,613.656,339.429,0.883119,523.625,351.15,0.929111,647.048,335.495,0.884236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,588.294,378.589,0.860233,596.049,476.553,0.75823,472.644,488.31,0.604529,398.178,715.603,0.628044,460.959,572.629,0.759947,717.544,460.939,0.66795,823.396,639.204,0.768063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558.834,351.09,0.903525,613.656,339.443,0.876762,523.626,351.168,0.926346,647.018,335.48,0.877717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,588.292,378.621,0.865102,596.076,476.525,0.755597,474.581,486.395,0.601599,392.348,715.606,0.592842,460.854,576.504,0.779924,717.538,460.949,0.669638,823.437,639.189,0.76313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558.835,351.103,0.908982,611.78,339.456,0.873007,523.595,351.173,0.927328,646.997,335.482,0.881896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,588.281,378.634,0.865549,594.131,476.543,0.755946,472.632,486.383,0.610169,384.524,715.595,0.592491,455.037,580.394,0.725002,717.541,462.807,0.667593,825.272,637.224,0.786604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558.843,351.128,0.913143,613.684,339.514,0.862963,523.575,351.17,0.91687,647.015,335.487,0.879999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,588.299,380.577,0.884833,596.084,476.579,0.765216,472.644,486.393,0.603159,384.537,715.589,0.618477,449.14,586.218,0.790335,717.556,462.85,0.667973,823.435,637.246,0.793421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558.822,351.166,0.919698,613.672,341.4,0.853857,523.58,351.137,0.909063,647.008,335.427,0.865825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,588.335,382.447,0.885294,594.127,476.568,0.767361,470.714,484.441,0.622176,380.591,715.589,0.597705,449.132,586.253,0.790684,717.526,462.848,0.665572,823.364,635.358,0.816368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558.877,351.221,0.911735,613.73,345.286,0.848644,523.588,351.204,0.911325,647.022,335.436,0.871276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,590.195,382.557,0.881541,597.995,476.578,0.775584,474.566,484.422,0.617054,378.605,715.592,0.571711,445.144,586.216,0.744473,717.511,462.896,0.663693,823.283,637.247,0.81205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558.926,353.069,0.902147,613.72,347.272,0.847604,523.616,351.223,0.915833,647.018,335.446,0.872527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,590.255,382.61,0.86973,598.012,476.59,0.780304,474.57,486.372,0.602239,376.67,715.59,0.558858,437.372,586.24,0.736961,715.603,462.935,0.659703,821.412,637.248,0.803457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560.858,353.143,0.889114,615.602,349.199,0.866553,523.676,353.13,0.918482,648.869,335.41,0.878537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,592.19,384.481,0.860519,599.965,476.535,0.785502,478.521,484.396,0.61381,382.491,699.938,0.641752,433.468,584.313,0.74002,715.602,462.894,0.663734,821.273,639.169,0.770881,752.806,715.635,0.282522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562.806,353.225,0.878449,615.658,351.111,0.894322,525.489,353.153,0.918911,648.897,333.525,0.870568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,594.132,384.545,0.851775,599.991,476.538,0.789402,480.49,484.397,0.582268,382.594,699.928,0.644324,429.517,582.379,0.76261,717.529,462.917,0.660411,817.466,646.953,0.729025,721.478,715.625,0.501012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564.725,355.087,0.871372,617.534,351.174,0.923543,525.518,353.124,0.917152,648.901,333.549,0.879301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,597.992,384.578,0.853972,599.96,476.477,0.772224,480.46,482.436,0.591441,382.515,701.889,0.625794,425.629,582.392,0.746822,717.559,462.898,0.657018,813.505,649.003,0.704438,713.614,690.122,0.601589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566.653,355.169,0.860088,617.56,351.216,0.941855,525.518,353.104,0.919819,648.909,335.458,0.893366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,599.915,386.491,0.831393,601.931,474.638,0.790947,482.442,480.521,0.574824,384.45,699.929,0.668743,421.72,574.556,0.762206,719.492,462.913,0.656156,809.624,658.785,0.710682,711.673,666.634,0.727543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568.572,359.007,0.842595,617.618,353.055,0.9527,525.506,353.1,0.928757,648.922,335.407,0.884005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,599.971,390.402,0.816635,602.012,476.49,0.790961,486.34,482.44,0.568584,384.591,699.932,0.636782,419.765,572.541,0.778066,721.463,462.917,0.659376,805.777,664.661,0.760461,707.741,650.99,0.634196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568.618,362.965,0.859459,617.646,353.162,0.94924,525.512,353.099,0.92077,648.939,335.422,0.875072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,601.852,392.329,0.834291,603.863,476.475,0.792233,490.293,480.543,0.586965,386.486,715.583,0.549094,417.813,570.652,0.792082,723.378,462.912,0.665097,805.609,666.646,0.737712,709.645,639.197,0.671663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568.681,364.922,0.898471,617.692,353.224,0.937933,525.54,353.123,0.921027,648.939,333.546,0.875573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,601.871,394.286,0.846789,603.865,474.628,0.796372,490.302,480.49,0.604909,390.39,715.589,0.545886,417.854,570.615,0.792045,723.372,462.934,0.662322,799.848,668.616,0.685172,703.849,633.304,0.708141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570.499,366.792,0.920417,619.527,355.113,0.925617,525.58,353.148,0.908682,648.949,335.43,0.876191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,601.942,398.142,0.896078,603.93,476.505,0.801444,490.242,482.426,0.578757,398.166,715.616,0.495037,419.787,572.521,0.779383,723.391,462.936,0.67384,794.006,670.504,0.709427,701.911,623.505,0.690602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570.524,366.874,0.943686,619.623,357.042,0.893716,525.577,353.17,0.907313,648.983,333.563,0.88099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,601.96,398.2,0.903424,603.91,474.616,0.798591,490.286,480.461,0.614967,398.205,715.606,0.525636,419.798,572.541,0.781361,723.391,462.933,0.67383,792.042,674.464,0.725587,701.887,619.554,0.743956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570.517,368.733,0.93252,619.648,359.023,0.872188,525.552,353.208,0.902279,649.017,333.491,0.868015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,602.01,400.114,0.915762,603.893,476.475,0.806768,488.328,482.421,0.605357,400.146,715.604,0.516681,427.577,576.499,0.766292,721.48,462.878,0.686206,790.089,672.456,0.692166,699.897,615.697,0.740111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570.566,368.85,0.928805,619.667,360.986,0.875123,525.566,353.195,0.898359,649.05,331.624,0.876833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,602.012,400.21,0.908297,603.856,476.54,0.82202,486.344,484.391,0.58384,404.066,715.621,0.407577,429.473,582.385,0.773662,721.459,462.907,0.684972,789.947,670.552,0.696566,696.026,607.866,0.716267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570.614,370.793,0.905303,619.683,364.834,0.879689,525.56,353.218,0.898288,650.838,331.615,0.865569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,602.04,402.143,0.883554,601.934,476.573,0.814171,478.584,488.285,0.596169,404.078,715.624,0.418983,433.511,588.214,0.753575,721.443,462.92,0.679313,786.074,674.425,0.686964,695.981,603.885,0.748283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570.609,372.776,0.887024,621.545,366.79,0.896203,525.544,355.073,0.884837,650.839,331.58,0.860395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,603.83,404.062,0.863597,600.012,476.618,0.801881,476.562,490.269,0.603174,398.26,715.616,0.554822,451.082,594.149,0.730385,721.479,462.942,0.678837,782.207,676.388,0.701606,692.066,599.954,0.694469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570.653,374.703,0.884691,621.551,366.852,0.90436,525.598,355.108,0.875439,649.047,333.517,0.871409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,603.858,404.126,0.854661,599.935,478.451,0.774297,474.563,488.341,0.608977,400.203,715.609,0.600915,462.824,598.058,0.781331,721.432,462.917,0.669816,780.211,676.371,0.731425,693.983,598.039,0.714147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570.664,376.686,0.890456,621.599,366.89,0.896538,525.568,355.119,0.875835,649.042,331.59,0.855997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,603.861,406.029,0.854006,598.054,478.525,0.781363,474.579,490.274,0.602097,406.063,715.593,0.601372,476.519,586.258,0.758866,721.43,464.88,0.638584,778.337,676.423,0.741847,696.039,603.946,0.804997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570.661,378.603,0.901105,623.48,366.911,0.895217,525.53,355.103,0.882482,649.051,331.61,0.8564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,603.861,406.018,0.860516,600.003,478.524,0.798259,476.574,490.308,0.639808,411.847,715.583,0.573418,478.458,601.874,0.756806,719.497,464.87,0.636858,780.22,678.358,0.748266,707.726,613.693,0.724384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570.664,380.492,0.904265,623.474,366.94,0.894101,525.548,355.167,0.871539,649.055,331.591,0.859139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,603.879,407.967,0.855667,598.006,478.545,0.776024,472.652,492.238,0.624705,411.909,715.593,0.588483,486.368,603.849,0.729206,717.573,466.776,0.633105,784.113,678.348,0.743187,711.699,613.733,0.793328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.488,380.53,0.912368,623.487,368.725,0.893688,525.506,357.06,0.86914,649.04,331.56,0.85119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,603.893,407.988,0.852445,596.067,478.475,0.778394,472.615,492.19,0.639259,413.829,715.583,0.601237,490.287,603.975,0.748608,719.519,464.818,0.644071,786.138,678.293,0.743119,713.634,611.761,0.796551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.507,380.521,0.913695,623.5,368.732,0.894104,525.541,357.071,0.86538,649.058,329.641,0.83918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
