frame_id, p_x0, p_y0, p_c0, p_x1, p_y1, p_c1, p_x2, p_y2, p_c2, p_x3, p_y3, p_c3, p_x4, p_y4, p_c4, p_x5, p_y5, p_c5, p_x6, p_y6, p_c6, p_x7, p_y7, p_c7, p_x8, p_y8, p_c8, p_x9, p_y9, p_c9, p_x10, p_y10, p_c10, p_x11, p_y11, p_c11, p_x12, p_y12, p_c12, p_x13, p_y13, p_c13, p_x14, p_y14, p_c14, p_x15, p_y15, p_c15, p_x16, p_y16, p_c16, p_x17, p_y17, p_c17, p_x18, p_y18, p_c18, p_x19, p_y19, p_c19, p_x20, p_y20, p_c20, p_x21, p_y21, p_c21, p_x22, p_y22, p_c22, p_x23, p_y23, p_c23, p_x24, p_y24, p_c24
10,506.587,285.608,0.883854,512.787,371.785,0.774445,439.125,370.226,0.720596,406.297,495.559,0.688985,448.551,572.362,0.291048,591.123,373.376,0.689411,614.636,506.513,0.745484,534.707,572.363,0.287719,495.571,572.347,0.197675,448.554,572.357,0.141284,0,0,0,0,0,0,542.557,572.355,0.134454,0,0,0,0,0,0,489.283,268.41,0.895633,523.748,269.922,0.907668,467.384,279.37,0.87956,545.715,280.937,0.915592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,506.587,284.078,0.903241,512.777,371.782,0.777075,437.589,370.214,0.728472,406.314,494.006,0.694326,446.974,572.361,0.321122,591.108,374.9,0.692395,617.709,501.839,0.743097,555.098,556.695,0.722555,497.153,572.344,0.215312,450.101,572.357,0.149619,0,0,0,0,0,0,544.112,572.336,0.215455,0,0,0,0,0,0,489.283,268.366,0.892978,523.725,268.462,0.908004,467.383,279.354,0.877675,545.716,280.9,0.91277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,506.568,282.489,0.950466,514.323,371.776,0.781003,437.585,370.204,0.727784,406.311,495.577,0.690126,446.992,572.361,0.290366,592.691,374.912,0.716868,619.315,493.942,0.803769,570.697,530.03,0.759831,500.251,572.353,0.134558,456.347,572.362,0.0772762,0,0,0,0,0,0,556.671,572.338,0.105739,0,0,0,0,0,0,489.3,266.846,0.870346,523.729,268.331,0.89435,468.903,279.318,0.892478,545.751,280.967,0.912383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,506.586,280.986,0.955994,514.331,370.276,0.791142,439.128,370.182,0.725497,406.305,495.545,0.700032,446.962,572.36,0.304431,592.67,371.824,0.721611,620.861,490.851,0.759116,572.364,518.967,0.710194,504.969,572.35,0.131422,456.367,572.361,0.122578,0,0,0,0,0,0,555.071,572.347,0.0921155,0,0,0,0,0,0,490.841,266.78,0.864845,523.746,266.835,0.878257,468.93,279.332,0.904487,545.764,280.926,0.904403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,508.024,280.943,0.9566,514.321,370.285,0.789519,437.583,370.189,0.726005,407.761,495.586,0.680606,447.024,572.361,0.260201,592.699,371.799,0.728596,622.44,493.926,0.702145,572.346,503.347,0.71723,504.934,572.345,0.150489,456.412,572.36,0.117604,0,0,0,0,0,0,558.233,572.345,0.169477,0,0,0,0,0,0,492.36,265.216,0.856239,523.777,266.788,0.863799,468.946,277.813,0.897625,545.77,280.896,0.906548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,508.032,280.916,0.949856,515.943,370.288,0.801373,439.148,370.2,0.717225,406.292,495.601,0.682916,448.537,572.362,0.251999,594.209,371.802,0.74277,624.003,498.703,0.637367,581.715,482.975,0.820699,506.477,572.349,0.128847,457.943,572.361,0.103152,0,0,0,0,0,0,561.365,572.347,0.155888,0,0,0,0,0,0,492.35,263.67,0.849535,525.307,265.279,0.852555,468.956,277.815,0.893594,547.277,280.85,0.874296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,508.053,280.911,0.947768,515.93,370.232,0.812262,439.131,370.201,0.715911,406.265,495.523,0.708615,447.022,572.362,0.254965,594.204,370.252,0.752158,616.162,508.03,0.718123,587.962,459.534,0.683697,506.493,572.352,0.127161,456.406,572.362,0.0969054,0,0,0,0,0,0,561.347,572.348,0.158917,0,0,0,0,0,0,492.371,263.681,0.853287,525.334,265.274,0.852024,468.966,279.326,0.906614,547.275,279.37,0.874604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,508.054,282.433,0.947435,514.319,370.218,0.796526,439.157,370.202,0.71997,407.764,495.577,0.692693,450.121,572.362,0.297479,592.643,370.237,0.712499,617.774,508.048,0.79236,595.776,428.195,0.804554,509.666,572.349,0.139579,462.643,572.364,0.0974231,0,0,0,0,0,0,561.363,572.345,0.189172,0,0,0,0,0,0,492.411,266.759,0.873841,525.332,266.774,0.856538,468.978,277.782,0.888688,548.82,277.803,0.836055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,508.066,282.49,0.94291,511.235,370.187,0.800647,440.706,370.207,0.721601,407.786,495.571,0.694078,450.115,572.362,0.2799,586.434,368.696,0.657467,617.747,506.51,0.792263,603.607,418.716,0.805301,508.121,572.348,0.149409,461.073,572.363,0.0981431,0,0,0,0,0,0,559.799,572.346,0.19597,0,0,0,0,0,0,492.401,266.808,0.882778,525.325,266.85,0.869882,468.981,279.304,0.895848,548.801,279.307,0.845998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,508.083,282.57,0.921774,511.251,370.284,0.774037,440.716,370.209,0.72548,407.78,495.581,0.704702,450.116,572.362,0.277664,584.836,373.368,0.625852,617.732,506.53,0.785022,606.714,407.8,0.860672,508.1,572.35,0.119305,461.094,572.364,0.083696,0,0,0,0,0,0,561.333,572.347,0.165385,0,0,0,0,0,0,492.429,268.314,0.904943,526.873,268.341,0.877135,468.988,277.812,0.881369,548.822,279.337,0.852532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,508.085,284.074,0.9014,511.221,370.243,0.789465,440.721,370.197,0.725221,407.789,495.599,0.693247,450.111,572.361,0.322844,583.258,371.796,0.64846,617.754,506.491,0.789221,606.71,404.668,0.833816,508.134,572.35,0.128041,462.651,572.365,0.0753472,0,0,0,0,0,0,561.368,572.347,0.167197,0,0,0,0,0,0,492.427,268.368,0.915966,526.882,268.39,0.884547,470.412,277.787,0.87871,548.826,279.365,0.851929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,508.07,285.631,0.882384,511.21,370.255,0.788667,440.742,370.192,0.727183,407.792,495.516,0.699816,448.577,572.362,0.297997,581.756,371.821,0.642908,617.733,504.935,0.747235,605.216,398.46,0.804826,508.068,572.349,0.142252,459.506,572.364,0.0962938,0,0,0,0,0,0,561.336,572.346,0.181748,0,0,0,0,0,0,492.443,268.41,0.927746,526.857,269.912,0.890202,470.416,277.767,0.875793,548.815,280.85,0.865323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,508.089,285.611,0.883238,515.908,370.232,0.796664,442.25,370.201,0.729618,407.806,495.524,0.692493,448.547,572.361,0.315771,587.963,370.274,0.649852,619.301,503.383,0.747956,595.835,401.538,0.786217,508.135,572.349,0.116895,461.071,572.364,0.0800707,0,0,0,0,0,0,562.906,572.346,0.163909,0,0,0,0,0,0,493.919,268.423,0.941579,528.417,269.912,0.891379,470.434,277.793,0.873303,550.376,280.874,0.860851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,508.124,284.087,0.896684,517.458,370.2,0.812661,442.26,370.184,0.729861,407.814,493.965,0.691044,448.542,572.36,0.320163,591.105,370.249,0.622288,619.305,504.967,0.77285,594.294,406.253,0.85611,509.68,572.348,0.133163,462.635,572.363,0.0734648,0,0,0,0,0,0,562.915,572.345,0.192846,0,0,0,0,0,0,493.915,268.389,0.929615,528.461,268.44,0.898803,470.437,279.316,0.888834,550.401,280.863,0.857691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,508.151,284.076,0.894458,515.921,370.219,0.798236,442.281,370.18,0.734773,407.804,495.512,0.699853,450.123,572.362,0.291213,589.519,370.277,0.63018,619.303,504.959,0.751623,594.24,407.824,0.860689,506.498,572.347,0.143147,457.961,572.36,0.119412,0,0,0,0,0,0,559.792,572.344,0.187688,0,0,0,0,0,0,493.928,268.374,0.929369,529.959,268.379,0.900179,470.42,277.809,0.886885,551.951,279.369,0.850895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,508.17,284.026,0.89862,515.937,370.222,0.806319,442.256,370.17,0.737095,407.773,493.931,0.672669,447.018,572.358,0.358537,591.106,371.768,0.641059,619.241,506.47,0.757969,594.18,409.402,0.82259,506.537,572.348,0.129056,457.97,572.362,0.104571,0,0,0,0,0,0,559.782,572.344,0.177315,0,0,0,0,0,0,493.947,268.364,0.93801,529.967,268.365,0.8991,470.427,277.816,0.890336,551.964,280.841,0.855451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,509.626,284.025,0.89703,517.436,370.226,0.811107,442.257,370.197,0.739677,406.315,495.513,0.692363,448.578,572.361,0.317818,591.125,371.785,0.636318,617.733,506.469,0.745618,592.632,410.931,0.792192,506.483,572.349,0.139968,456.406,572.361,0.114129,0,0,0,0,0,0,559.788,572.345,0.166056,0,0,0,0,0,0,493.96,268.364,0.942994,529.984,268.376,0.906621,470.438,277.805,0.89018,553.472,280.838,0.856433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,508.155,284.059,0.89469,517.456,370.244,0.81343,442.242,370.198,0.727058,407.792,495.567,0.686847,448.546,572.361,0.311681,591.119,371.767,0.651287,614.62,506.517,0.758162,592.711,407.812,0.856809,506.539,572.351,0.10711,456.413,572.363,0.0873222,0,0,0,0,0,0,562.921,572.347,0.145786,0,0,0,0,0,0,493.941,268.385,0.934519,529.981,268.396,0.907471,470.428,277.803,0.883699,551.97,279.377,0.850269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,508.132,284.079,0.898147,515.888,371.771,0.772506,442.248,370.194,0.731465,407.814,495.509,0.668895,448.55,572.361,0.307251,587.99,376.462,0.630887,613.03,506.524,0.760303,594.27,406.298,0.862121,506.496,572.35,0.137733,456.379,572.361,0.121809,0,0,0,0,0,0,559.802,572.345,0.167554,0,0,0,0,0,0,493.916,268.392,0.931464,529.953,268.422,0.902552,470.443,277.799,0.87356,551.945,280.857,0.857386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,508.112,284.078,0.900057,512.758,370.295,0.777021,442.238,370.215,0.729511,407.805,495.571,0.685315,448.584,572.362,0.286814,583.325,374.95,0.637516,611.496,506.536,0.76153,595.749,406.249,0.845287,506.525,572.348,0.151667,457.941,572.361,0.125927,0,0,0,0,0,0,561.339,572.345,0.18837,0,0,0,0,0,0,493.904,268.388,0.9266,528.436,268.442,0.894461,470.427,277.818,0.875794,551.92,280.867,0.859935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,508.104,284.112,0.88899,512.808,371.772,0.763723,442.258,370.208,0.728206,407.802,495.512,0.70712,448.536,572.361,0.325186,584.828,376.498,0.629852,613.065,506.563,0.751664,595.78,406.31,0.854057,506.505,572.348,0.140288,457.936,572.361,0.117651,0,0,0,0,0,0,562.898,572.347,0.186759,0,0,0,0,0,0,492.445,268.39,0.923868,528.41,268.435,0.889664,470.411,279.329,0.895586,550.374,280.855,0.856337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,508.104,284.098,0.896312,514.321,370.294,0.773497,442.234,370.232,0.72448,407.785,495.582,0.707688,448.542,572.361,0.32478,584.891,374.909,0.634539,614.614,506.509,0.7453,595.753,407.823,0.85882,508.097,572.347,0.147382,457.982,572.361,0.124849,0,0,0,0,0,0,561.353,572.345,0.205155,0,0,0,0,0,0,492.448,268.388,0.923152,526.896,268.43,0.889305,468.983,279.307,0.893211,548.842,280.845,0.857956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,508.105,284.094,0.895059,515.924,371.776,0.773203,442.254,370.262,0.722453,406.298,497.109,0.712864,450.1,572.362,0.288835,589.523,373.388,0.610337,617.761,506.531,0.771544,594.165,412.518,0.792202,506.488,572.351,0.117401,457.983,572.363,0.0878321,0,0,0,0,0,0,559.784,572.346,0.135715,0,0,0,0,0,0,492.437,268.39,0.919814,526.898,268.406,0.885828,468.969,279.351,0.9053,548.838,279.369,0.852144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,508.107,284.098,0.892504,515.878,370.228,0.796337,440.705,370.277,0.715585,406.297,497.122,0.711299,451.705,572.362,0.279411,589.545,370.222,0.640062,619.25,506.501,0.762605,591.079,417.184,0.774731,506.513,572.348,0.138548,456.398,572.362,0.103197,0,0,0,0,0,0,559.786,572.344,0.187405,0,0,0,0,0,0,492.427,268.381,0.917855,526.908,268.41,0.885367,468.961,279.35,0.907614,548.84,280.866,0.861439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,508.108,284.094,0.89587,517.446,370.209,0.821593,440.714,370.258,0.721709,406.221,493.979,0.742228,447,572.33,0.448231,594.191,370.203,0.725093,619.276,506.498,0.771622,584.856,418.807,0.835945,511.212,572.343,0.175689,465.766,572.358,0.129167,0,0,0,0,0,0,562.915,572.342,0.216254,0,0,0,0,0,0,492.419,268.396,0.919262,526.891,268.418,0.888483,468.96,279.376,0.911144,548.856,279.379,0.851624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,508.096,284.104,0.896342,517.45,370.268,0.813432,440.718,370.297,0.717541,403.118,492.427,0.715145,439.145,545.76,0.711086,592.694,370.279,0.721446,619.338,506.524,0.78593,583.267,421.971,0.831253,511.2,572.344,0.165827,453.253,572.342,0.0874866,0,0,0,0,0,0,559.812,572.344,0.22303,0,0,0,0,0,0,492.408,268.393,0.916438,526.879,268.415,0.888297,468.951,279.384,0.911405,548.839,280.846,0.852826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,508.091,285.597,0.891409,517.461,370.224,0.835494,440.703,370.287,0.718431,403.1,487.732,0.67526,436.026,533.148,0.709164,594.176,368.701,0.751863,620.84,506.512,0.792356,580.167,429.719,0.828053,508.139,572.346,0.143105,464.212,572.349,0.0803465,0,0,0,0,0,0,562.927,572.344,0.166611,0,0,0,0,0,0,492.401,268.421,0.919116,526.858,268.447,0.889919,468.93,279.371,0.910178,548.826,280.851,0.862463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,508.095,288.754,0.870098,515.902,370.189,0.817143,439.147,370.269,0.721255,398.432,481.434,0.673984,425.037,506.538,0.688189,592.657,368.649,0.731943,620.96,506.459,0.753247,570.733,437.601,0.811338,504.931,572.344,0.128049,434.475,572.331,0.209414,0,0,0,0,0,0,559.806,572.345,0.158005,0,0,0,0,0,0,492.414,269.956,0.916145,526.884,269.975,0.889955,468.901,279.38,0.907951,548.833,280.842,0.848084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,508.086,291.884,0.90262,515.888,370.26,0.798812,439.139,371.783,0.71059,399.968,504.927,0.612431,428.156,493.945,0.725504,592.683,368.696,0.74763,623.995,503.406,0.710643,567.583,445.387,0.845776,506.52,572.348,0.0627657,442.259,572.344,0.116213,0,0,0,0,0,0,567.6,572.35,0.106481,0,0,0,0,0,0,492.392,270.013,0.89813,526.857,270.035,0.880752,468.887,279.362,0.900147,548.818,279.376,0.8361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,508.072,291.922,0.917666,517.435,370.267,0.809496,439.178,370.286,0.712372,401.578,506.535,0.758087,429.742,479.883,0.791599,594.203,370.171,0.765455,628.677,500.261,0.688222,566.036,451.706,0.784305,504.954,572.35,0.107897,436.023,572.343,0.189464,0,0,0,0,0,0,564.477,572.347,0.178965,0,0,0,0,0,0,492.376,271.492,0.883152,526.882,271.52,0.873126,468.868,279.357,0.893498,548.847,279.385,0.836659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,508.055,293.368,0.92225,517.478,370.302,0.818232,439.156,370.296,0.706193,401.562,506.458,0.764512,429.707,468.886,0.826564,594.225,370.186,0.766612,631.838,500.261,0.72557,562.904,456.354,0.835197,501.802,572.35,0.111675,440.698,572.343,0.219458,0,0,0,0,0,0,561.359,572.348,0.13872,0,0,0,0,0,0,492.36,271.502,0.87879,525.347,271.522,0.869579,468.87,279.323,0.887028,548.809,280.875,0.84924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,508.033,293.367,0.921401,515.943,371.786,0.788974,437.589,373.332,0.698694,401.577,503.4,0.762994,429.744,457.953,0.855576,594.209,370.207,0.762346,633.358,498.68,0.712759,566.067,459.538,0.804513,503.365,572.351,0.093554,437.572,572.343,0.208054,0,0,0,0,0,0,564.491,572.348,0.147501,0,0,0,0,0,0,490.856,270.038,0.876412,525.32,271.519,0.872999,468.858,279.325,0.884112,548.799,280.888,0.858788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,508.029,287.168,0.874334,514.375,370.226,0.813177,436.056,370.281,0.72289,401.543,504.91,0.764085,431.38,445.439,0.875069,594.213,370.174,0.764954,633.376,498.667,0.706774,569.123,461.078,0.827394,497.108,572.35,0.131055,439.135,572.339,0.259458,0,0,0,0,0,0,562.909,572.348,0.157812,0,0,0,0,0,0,490.873,268.454,0.902696,525.293,269.933,0.898014,468.895,279.342,0.895572,547.295,280.907,0.876311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,508.042,285.636,0.884001,515.899,370.219,0.809188,437.601,370.22,0.715435,401.547,503.387,0.750274,434.505,440.726,0.794861,594.204,370.215,0.753747,633.369,500.245,0.717413,570.693,459.529,0.852723,500.253,572.351,0.097147,439.165,572.344,0.198803,0,0,0,0,0,0,562.934,572.346,0.134527,0,0,0,0,0,0,490.867,268.401,0.901421,525.29,269.898,0.898277,468.905,279.309,0.892073,547.285,280.863,0.867954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,508.057,285.657,0.878021,515.89,370.243,0.801639,439.13,370.191,0.717368,403.101,503.355,0.734788,442.26,431.381,0.840788,594.186,370.236,0.743664,631.863,503.352,0.717689,573.872,458.031,0.811971,503.374,572.351,0.0908093,442.263,572.344,0.181113,0,0,0,0,0,0,566.054,572.348,0.141944,0,0,0,0,0,0,492.351,268.398,0.89962,525.305,269.904,0.896974,468.905,279.305,0.887301,547.285,280.881,0.87589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,508.056,288.752,0.870717,515.88,370.212,0.807011,437.601,370.172,0.732954,404.661,498.72,0.740558,443.85,428.152,0.836016,592.652,370.204,0.746098,630.258,504.921,0.712012,580.087,457.941,0.845982,503.383,572.349,0.149659,443.843,572.342,0.219616,0,0,0,0,0,0,559.801,572.347,0.17094,0,0,0,0,0,0,492.37,268.461,0.907958,525.331,269.93,0.891369,468.9,279.304,0.888912,547.292,280.869,0.865468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,508.043,291.856,0.892771,514.361,370.202,0.811775,439.14,368.703,0.737309,404.689,498.669,0.746251,445.437,423.518,0.829041,592.63,370.198,0.744066,625.612,506.457,0.720257,581.703,456.387,0.875822,501.806,572.35,0.131466,440.723,572.343,0.222638,0,0,0,0,0,0,559.807,572.348,0.156252,0,0,0,0,0,0,490.87,269.976,0.891538,525.345,270.009,0.88059,468.872,279.342,0.895049,547.315,280.876,0.861484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,508.049,293.382,0.92215,512.805,370.245,0.809639,437.581,370.232,0.735101,404.693,497.121,0.759794,456.392,428.176,0.837329,591.129,370.237,0.7209,624.035,506.525,0.747763,584.856,456.372,0.862401,506.499,572.346,0.132796,443.842,572.345,0.191569,0,0,0,0,0,0,562.899,572.348,0.177543,0,0,0,0,0,0,490.871,271.519,0.869375,526.86,271.542,0.865682,468.872,280.838,0.900493,547.316,280.901,0.86403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,508.051,293.43,0.944615,514.33,371.769,0.797912,437.59,371.767,0.716336,406.189,495.62,0.77378,459.525,431.26,0.841742,592.647,371.763,0.716234,622.503,508.032,0.766152,586.404,456.409,0.844406,506.507,572.345,0.1472,443.844,572.343,0.198927,0,0,0,0,0,0,561.352,572.343,0.201217,0,0,0,0,0,0,490.877,271.58,0.856127,525.334,271.575,0.863111,468.879,279.355,0.894285,548.795,280.886,0.86014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,508.072,293.468,0.951163,514.352,370.283,0.811961,437.563,370.279,0.726058,406.201,497.098,0.783431,467.319,432.87,0.837268,592.702,371.794,0.720064,622.496,508.026,0.77508,591.098,456.442,0.841168,506.509,572.345,0.173979,445.44,572.338,0.258951,0,0,0,0,0,0,561.335,572.344,0.214342,0,0,0,0,0,0,492.359,273.069,0.853025,526.852,273.071,0.85445,468.885,279.383,0.902095,548.812,280.894,0.869304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,508.065,293.469,0.950321,514.375,370.271,0.805025,437.605,370.277,0.716515,406.194,495.607,0.787575,468.893,439.135,0.820858,592.692,371.803,0.712383,622.504,508.081,0.783346,592.695,457.935,0.877219,503.377,572.346,0.18041,443.867,572.34,0.25991,0,0,0,0,0,0,558.209,572.344,0.235163,0,0,0,0,0,0,492.372,273.079,0.852098,526.872,273.073,0.85382,468.891,279.369,0.902624,548.82,280.953,0.875794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
