frame_id, p_x0, p_y0, p_c0, p_x1, p_y1, p_c1, p_x2, p_y2, p_c2, p_x3, p_y3, p_c3, p_x4, p_y4, p_c4, p_x5, p_y5, p_c5, p_x6, p_y6, p_c6, p_x7, p_y7, p_c7, p_x8, p_y8, p_c8, p_x9, p_y9, p_c9, p_x10, p_y10, p_c10, p_x11, p_y11, p_c11, p_x12, p_y12, p_c12, p_x13, p_y13, p_c13, p_x14, p_y14, p_c14, p_x15, p_y15, p_c15, p_x16, p_y16, p_c16, p_x17, p_y17, p_c17, p_x18, p_y18, p_c18, p_x19, p_y19, p_c19, p_x20, p_y20, p_c20, p_x21, p_y21, p_c21, p_x22, p_y22, p_c22, p_x23, p_y23, p_c23, p_x24, p_y24, p_c24
10,551.933,270.038,0.850172,533.152,357.653,0.787487,434.502,362.397,0.609712,385.901,520.587,0.723818,431.241,421.959,0.778172,630.247,352.98,0.670719,660.055,497.16,0.750597,617.765,572.365,0.0562061,519.01,572.341,0.118515,453.261,572.342,0.155018,0,0,0,0,0,0,569.186,572.346,0.0570169,0,0,0,0,0,0,525.326,246.466,0.864225,569.185,244.954,0.918755,483.064,257.51,0.898553,586.453,265.262,0.577808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,551.934,271.544,0.83136,533.133,357.656,0.803089,435.998,360.808,0.600907,392.145,517.478,0.701918,436.024,407.813,0.779124,630.241,352.993,0.670653,660.03,497.102,0.775435,619.267,572.366,0.0530061,520.605,572.341,0.111291,456.4,572.342,0.139384,0,0,0,0,0,0,570.761,572.342,0.0539719,0,0,0,0,0,0,526.855,246.482,0.857711,569.21,246.433,0.907928,483.077,257.461,0.905863,587.961,266.78,0.552116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,550.379,271.547,0.828399,533.137,357.671,0.809571,434.48,359.298,0.609491,393.659,517.492,0.721793,436.056,407.837,0.786218,630.244,354.538,0.682022,660.027,498.697,0.743324,0,0,0,520.583,572.338,0.131383,456.394,572.341,0.147169,0,0,0,0,0,0,570.757,572.34,0.0746761,0,0,0,0,0,0,526.859,246.496,0.855575,569.206,246.44,0.909162,483.107,257.48,0.89652,584.898,265.263,0.526822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,551.928,271.558,0.827612,531.561,356.172,0.779047,436.038,357.73,0.591651,401.539,512.763,0.710382,440.708,384.349,0.639901,628.73,354.533,0.663891,660.041,497.114,0.761074,0,0,0,515.923,572.342,0.124032,456.355,572.344,0.159623,0,0,0,0,0,0,569.174,572.341,0.0862808,0,0,0,0,0,0,525.346,246.512,0.852868,569.198,246.454,0.906246,483.092,257.505,0.896006,586.4,262.117,0.523823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,551.922,271.532,0.837764,531.556,356.055,0.771385,437.612,354.566,0.605192,406.292,508.134,0.796774,443.8,376.512,0.658134,628.723,354.535,0.660454,660.052,497.146,0.751344,0,0,0,515.886,572.343,0.134267,454.817,572.342,0.1796,0,0,0,0,0,0,569.178,572.34,0.100545,0,0,0,0,0,0,525.349,246.508,0.853696,569.189,246.46,0.907076,483.091,257.511,0.895814,586.395,265.24,0.559188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,550.367,271.507,0.84513,531.583,356.064,0.796127,439.179,356.145,0.658649,407.784,508.045,0.790306,445.454,371.774,0.551633,628.732,354.506,0.663466,660.063,495.611,0.76594,0,0,0,517.489,572.341,0.134452,456.399,572.34,0.184135,0,0,0,0,0,0,570.766,572.341,0.0908804,0,0,0,0,0,0,525.329,246.481,0.861928,569.16,246.427,0.907677,483.071,257.468,0.914754,586.389,260.56,0.535238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,550.369,271.503,0.846004,531.579,356.065,0.794729,439.178,356.146,0.658615,407.779,508.046,0.784703,445.454,371.775,0.551827,628.735,354.508,0.663889,660.065,495.605,0.767294,0,0,0,517.499,572.341,0.134975,456.408,572.34,0.184004,0,0,0,0,0,0,570.767,572.341,0.0901126,0,0,0,0,0,0,525.33,246.479,0.862163,569.16,246.426,0.907658,483.064,257.45,0.919967,584.912,260.551,0.531676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,551.931,270.014,0.85529,531.581,356.056,0.79564,439.17,356.116,0.655693,407.836,506.546,0.789058,448.525,370.201,0.656241,628.729,353,0.658916,660.074,494.02,0.781814,619.318,572.363,0.0577079,515.929,572.342,0.138536,454.836,572.338,0.197074,0,0,0,0,0,0,570.723,572.34,0.09983,0,0,0,0,0,0,525.342,246.467,0.865081,569.174,244.95,0.918941,483.075,257.471,0.908276,584.912,259.033,0.451704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,551.932,270.012,0.859295,531.594,356.1,0.808952,440.702,356.153,0.657188,407.857,506.574,0.796456,450.11,373.373,0.625358,628.727,354.526,0.667332,661.633,495.562,0.755099,617.757,572.365,0.0512748,517.457,572.342,0.122428,454.801,572.342,0.172078,0,0,0,0,0,0,570.738,572.341,0.091819,0,0,0,0,0,0,525.343,246.455,0.865051,569.192,244.938,0.920658,483.085,257.482,0.904917,584.883,260.557,0.522753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,551.923,269.996,0.859767,531.635,356.088,0.811478,442.246,356.152,0.64596,407.792,508.13,0.796054,453.212,376.471,0.625091,628.725,354.527,0.674627,666.327,497.098,0.765702,0,0,0,517.503,572.345,0.101768,454.83,572.343,0.152058,0,0,0,0,0,0,570.752,572.344,0.0525629,0,0,0,0,0,0,526.855,246.439,0.869082,569.188,244.938,0.921304,483.082,257.47,0.904126,586.388,263.684,0.50266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,551.934,269.982,0.858711,531.629,356.159,0.82044,439.129,357.709,0.632092,406.25,512.812,0.773504,456.3,387.44,0.707537,628.724,353.008,0.671411,667.877,495.563,0.788037,605.211,572.353,0.3624,514.357,572.345,0.0689889,453.235,572.345,0.141384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526.866,244.983,0.87039,569.217,244.919,0.925352,483.088,257.432,0.905652,586.451,263.712,0.590629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,551.92,269.977,0.858265,531.631,356.154,0.820858,439.134,357.703,0.632831,406.249,512.81,0.771819,456.299,387.44,0.70742,628.721,353.001,0.670228,667.877,495.565,0.788531,605.215,572.353,0.363872,514.353,572.345,0.068786,453.239,572.344,0.142942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526.87,244.979,0.872354,569.214,244.921,0.924705,483.092,257.428,0.905089,587.962,265.25,0.616746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,551.962,269.942,0.867056,533.187,356.136,0.8108,440.713,357.757,0.628476,404.656,517.488,0.748628,454.848,404.638,0.785737,630.247,352.972,0.667807,669.469,495.567,0.777932,597.39,545.739,0.56029,530.013,572.342,0.113281,461.079,572.34,0.132358,0,0,0,0,0,0,580.13,572.342,0.0880039,0,0,0,0,0,0,526.886,244.967,0.87264,569.24,244.893,0.927936,483.077,257.386,0.914218,586.443,265.223,0.595813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,553.502,268.438,0.875228,533.182,356.142,0.808455,439.143,359.256,0.645672,401.524,520.575,0.76482,445.505,418.795,0.833303,630.277,351.417,0.670174,671.052,501.812,0.671324,584.853,519.066,0.658598,525.298,572.343,0.101189,457.961,572.34,0.13317,0,0,0,0,0,0,577.02,572.34,0.059127,0,0,0,0,0,0,526.89,244.942,0.88177,570.696,244.876,0.935386,483.093,257.427,0.913093,588.012,263.711,0.542358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,555.027,268.444,0.880674,533.168,356.153,0.803108,436.014,359.26,0.654839,399.984,520.64,0.74688,445.36,431.238,0.823958,630.302,351.425,0.66496,672.553,509.657,0.701367,592.657,464.22,0.651829,523.735,572.339,0.123154,461.079,572.337,0.14062,0,0,0,0,0,0,584.843,572.334,0.110401,0,0,0,0,0,0,528.418,244.936,0.882429,570.728,244.844,0.932572,484.611,257.441,0.896943,587.977,257.406,0.319036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,555.027,268.444,0.8806,533.168,356.153,0.802993,436.014,359.26,0.654638,399.984,520.639,0.746891,445.361,431.239,0.823702,630.302,351.425,0.664919,672.553,509.657,0.701335,592.657,464.22,0.651612,523.741,572.338,0.123896,461.079,572.337,0.141204,0,0,0,0,0,0,584.843,572.334,0.11143,0,0,0,0,0,0,528.419,244.936,0.882429,570.728,244.844,0.932531,484.61,257.438,0.897654,587.977,257.406,0.319115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,553.539,268.38,0.873553,533.204,356.103,0.804022,436.016,357.751,0.660695,398.455,520.652,0.760325,445.369,432.935,0.836117,630.295,351.408,0.667478,674.163,511.196,0.715191,595.854,434.457,0.765424,526.886,572.333,0.185921,462.657,572.333,0.179126,0,0,0,0,0,0,583.286,572.336,0.160175,0,0,0,0,0,0,528.429,244.879,0.892284,570.73,243.384,0.937325,484.609,257.395,0.895634,589.527,257.475,0.42239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,555.021,268.343,0.867375,533.154,356.086,0.803378,439.146,357.644,0.670512,403.135,520.623,0.758913,445.422,434.468,0.804316,628.732,349.883,0.643263,677.255,508.112,0.730085,595.883,409.421,0.727469,530.03,572.334,0.180773,459.534,572.335,0.169127,0,0,0,0,0,0,586.42,572.339,0.197278,0,0,0,0,0,0,528.416,244.855,0.889344,570.718,243.365,0.942259,484.615,257.428,0.889905,587.992,255.906,0.340677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,553.524,268.357,0.868833,533.186,356.115,0.785096,442.267,357.7,0.656658,407.773,520.572,0.801311,451.694,432.9,0.776736,628.698,348.303,0.636424,681.926,506.556,0.754122,606.708,396.87,0.736868,529.99,572.337,0.131323,454.823,572.341,0.13585,0,0,0,0,0,0,591.124,572.339,0.163186,0,0,0,0,0,0,526.908,244.865,0.888349,570.708,243.377,0.939218,484.614,257.464,0.882952,588.005,257.42,0.440255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,553.523,268.361,0.868896,533.176,356.119,0.787996,442.256,357.706,0.655903,407.776,520.573,0.798716,451.686,432.904,0.774957,628.698,348.304,0.635368,681.925,506.56,0.754667,606.707,396.872,0.735601,529.987,572.337,0.129736,454.812,572.341,0.133865,0,0,0,0,0,0,592.667,572.339,0.164171,0,0,0,0,0,0,526.903,244.863,0.888749,570.708,243.378,0.938717,484.619,257.47,0.880138,588.005,257.422,0.436015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,551.92,268.418,0.860361,533.11,356.132,0.818471,442.254,357.709,0.668871,407.811,519.085,0.724755,461.081,417.198,0.721331,630.263,346.768,0.662512,682.01,506.477,0.7543,614.612,393.688,0.674722,533.12,572.335,0.113887,454.807,572.344,0.101301,0,0,0,0,0,0,594.225,572.342,0.164168,0,0,0,0,0,0,526.862,244.903,0.882613,569.236,244.854,0.93837,484.596,257.405,0.899139,589.524,262.147,0.531608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,550.394,270.023,0.84889,533.149,356.082,0.820051,443.84,357.67,0.686825,417.249,518.989,0.758575,470.511,412.503,0.755589,624.041,346.74,0.636812,683.526,506.492,0.793637,620.835,387.435,0.699884,522.201,572.333,0.129192,450.132,572.341,0.146476,0,0,0,0,0,0,583.288,572.337,0.142216,0,0,0,0,0,0,525.342,246.44,0.86327,569.209,244.939,0.92002,483.108,257.418,0.907231,587.956,255.904,0.380252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,548.806,273.094,0.824581,533.135,356.125,0.81358,442.297,357.661,0.670396,420.372,508.064,0.771585,483.079,406.182,0.79437,625.575,353.007,0.607555,682.041,506.55,0.797232,639.683,395.245,0.707047,525.327,572.339,0.0770855,456.373,572.343,0.0968528,0,0,0,0,0,0,594.236,572.341,0.107266,0,0,0,0,0,0,523.756,246.514,0.856181,569.181,246.431,0.908947,483.074,257.403,0.924587,586.43,255.865,0.312726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,548.797,273.123,0.807411,531.632,354.525,0.754753,443.831,356.075,0.658545,426.64,501.827,0.705675,495.498,396.832,0.683938,627.128,352.985,0.568639,683.521,508.085,0.794018,647.499,393.711,0.725436,531.614,572.339,0.0950653,453.244,572.344,0.0874976,0,0,0,0,0,0,594.26,572.342,0.162917,0,0,0,0,0,0,522.229,248.03,0.861012,569.129,246.502,0.890158,483.04,257.407,0.925743,586.395,257.497,0.586951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,548.795,273.114,0.809886,531.637,354.528,0.753881,443.826,356.075,0.658164,428.156,501.838,0.711851,495.505,396.833,0.68779,627.133,352.987,0.569336,683.517,508.082,0.795957,647.498,393.707,0.720855,533.117,572.339,0.0959009,453.255,572.344,0.0873519,0,0,0,0,0,0,595.799,572.342,0.167578,0,0,0,0,0,0,522.228,248.036,0.861391,569.126,246.492,0.893006,483.039,257.408,0.925448,586.408,257.47,0.593995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,547.25,269.962,0.882922,533.099,354.537,0.758037,443.839,356.111,0.638015,431.299,503.387,0.753972,508.09,396.861,0.634879,622.46,351.432,0.600838,683.566,508.108,0.802579,658.458,395.244,0.856878,531.553,572.341,0.0872927,454.814,572.343,0.0903329,0,0,0,0,0,0,595.811,572.342,0.147959,0,0,0,0,0,0,522.208,249.572,0.864072,569.104,246.513,0.884745,482.989,257.462,0.910791,586.434,259.051,0.65933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,547.254,269.915,0.897171,533.14,356.09,0.779454,443.828,356.135,0.641681,432.952,501.797,0.751533,511.21,401.547,0.610799,622.47,352.96,0.619719,685.087,508.133,0.797487,663.158,400.011,0.764687,533.14,572.343,0.0793597,457.954,572.337,0.0934768,0,0,0,0,0,0,600.522,572.346,0.161592,0,0,0,0,0,0,522.172,248.034,0.876479,569.104,246.479,0.893416,482.996,257.499,0.907577,584.877,260.595,0.596104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,547.23,269.978,0.874059,534.695,356.056,0.747796,443.839,356.153,0.633679,434.498,498.662,0.738162,520.603,395.347,0.694646,625.586,354.518,0.621306,685.109,508.154,0.788301,669.416,406.169,0.865726,531.551,572.341,0.105594,456.358,572.337,0.135259,0,0,0,0,0,0,597.38,572.343,0.160216,0,0,0,0,0,0,522.22,246.507,0.874094,569.144,246.455,0.89943,483.007,258.963,0.899279,586.413,258.999,0.427609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,547.226,269.982,0.875062,534.713,356.057,0.745248,443.834,356.158,0.63539,434.494,498.665,0.740589,520.615,395.346,0.691501,625.601,354.508,0.620183,685.112,508.156,0.787968,669.414,404.71,0.863957,530.023,572.342,0.0993303,456.362,572.337,0.13018,0,0,0,0,0,0,597.371,572.344,0.152293,0,0,0,0,0,0,522.221,246.502,0.87559,569.142,246.451,0.900547,483.007,258.964,0.899065,586.432,258.993,0.426658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,545.773,270.026,0.866978,533.219,356.058,0.750619,443.828,356.105,0.640422,437.572,498.677,0.718813,520.609,401.526,0.695636,625.578,354.548,0.605402,685.097,509.646,0.791479,670.954,406.283,0.880019,529.99,572.339,0.0995045,456.365,572.337,0.141779,0,0,0,0,0,0,595.818,572.342,0.141008,0,0,0,0,0,0,522.243,246.479,0.875036,569.139,246.453,0.895689,483.046,257.51,0.899296,584.9,257.447,0.465752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,547.233,271.506,0.859378,534.72,356.089,0.754484,443.859,356.098,0.63563,436.055,500.244,0.716438,520.589,406.177,0.75178,627.161,354.549,0.611511,685.095,509.684,0.778429,670.945,407.798,0.895273,528.462,572.343,0.0776875,454.82,572.339,0.106506,0,0,0,0,0,0,595.828,572.345,0.0934011,0,0,0,0,0,0,523.733,246.476,0.874353,569.127,246.445,0.894235,483.001,257.467,0.914344,586.407,257.439,0.522109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,547.311,270.021,0.855333,534.697,356.096,0.773273,443.867,356.106,0.639771,434.439,501.838,0.738008,519.034,407.846,0.752854,627.137,354.573,0.604307,685.087,509.707,0.782472,669.482,407.896,0.86588,531.583,572.342,0.0662725,454.806,572.341,0.088454,0,0,0,0,0,0,598.949,572.344,0.114736,0,0,0,0,0,0,523.776,246.47,0.86757,569.161,246.427,0.902331,483.024,257.389,0.923922,586.425,257.463,0.461118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,548.789,270.013,0.856839,534.698,356.097,0.770088,443.868,356.106,0.638865,434.441,501.811,0.739602,519.04,407.838,0.753096,627.14,354.568,0.602729,685.085,509.704,0.784567,669.481,407.886,0.868505,531.586,572.342,0.0641865,454.799,572.342,0.0817677,0,0,0,0,0,0,598.947,572.344,0.11217,0,0,0,0,0,0,523.775,246.474,0.866073,569.164,244.982,0.906112,483.018,257.397,0.926085,586.422,257.468,0.463342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,548.814,269.982,0.867265,537.85,356.102,0.735557,443.886,356.098,0.631816,432.847,504.925,0.769251,519.09,407.839,0.754947,630.281,354.56,0.607629,685.101,512.785,0.770585,669.421,417.176,0.849559,530.013,572.342,0.062851,457.961,572.343,0.0777468,0,0,0,0,0,0,600.498,572.344,0.0844593,0,0,0,0,0,0,525.299,246.467,0.863348,569.178,244.964,0.920549,483.027,257.407,0.923354,587.967,260.573,0.579523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,548.839,269.951,0.867129,536.288,356.128,0.75193,443.853,356.107,0.657025,425.037,508.123,0.723649,514.371,417.177,0.698892,633.414,356.118,0.603686,685.091,515.893,0.773089,663.19,420.372,0.775403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523.79,244.979,0.871711,569.173,244.939,0.919167,483.019,257.415,0.920764,586.433,263.717,0.637493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,548.801,269.89,0.868738,536.312,357.634,0.751599,443.864,356.122,0.651433,410.962,511.207,0.657272,511.255,429.749,0.705124,630.284,357.649,0.639163,685.11,517.43,0.764444,660.038,421.927,0.480867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523.758,244.926,0.880422,569.18,244.868,0.928805,483.033,255.887,0.921545,587.99,260.584,0.530294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,548.804,268.397,0.860974,534.712,356.104,0.767295,443.809,356.09,0.660283,409.431,509.688,0.690609,508.11,454.814,0.609341,630.261,354.57,0.65671,685.1,517.469,0.727798,653.772,457.956,0.351385,531.621,572.333,0.0986692,457.939,572.343,0.0993659,0,0,0,0,0,0,595.808,572.338,0.110215,0,0,0,0,0,0,523.766,244.828,0.885996,569.188,243.389,0.931913,483.046,255.842,0.916677,586.428,259.032,0.518431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,548.804,268.397,0.860969,534.712,356.104,0.767285,443.81,356.091,0.660249,409.43,509.688,0.691487,508.107,454.814,0.610757,630.261,354.57,0.656642,685.1,517.469,0.727798,653.772,457.956,0.351291,531.617,572.333,0.0987723,457.941,572.343,0.0999645,0,0,0,0,0,0,595.805,572.338,0.1103,0,0,0,0,0,0,523.766,244.828,0.88599,569.188,243.389,0.931909,483.046,255.842,0.916674,586.428,259.032,0.518443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,547.305,268.308,0.853967,533.179,356.115,0.79846,440.699,357.655,0.638148,404.701,509.667,0.71509,519.036,482.977,0.42964,630.261,352.972,0.662022,683.608,506.512,0.60073,642.804,492.395,0.65723,528.435,572.344,0.0997233,457.932,572.341,0.128282,0,0,0,0,0,0,594.231,572.338,0.098666,0,0,0,0,0,0,523.753,243.295,0.88237,569.174,243.308,0.922998,483.063,255.806,0.906695,586.414,259.013,0.54478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,547.27,266.822,0.855344,533.173,356.132,0.799326,437.596,357.756,0.62534,403.137,509.686,0.700059,498.666,525.324,0.599388,630.265,352.958,0.666868,680.428,492.405,0.611343,642.771,512.764,0.636852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522.248,243.285,0.885298,569.172,243.296,0.924309,483.042,254.318,0.906604,584.906,258.993,0.533334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,547.255,265.279,0.84123,533.11,356.153,0.8011,434.499,359.28,0.621542,404.642,506.46,0.757155,470.489,558.209,0.561155,630.245,352.969,0.659928,672.586,492.379,0.740402,631.79,539.423,0.701569,522.186,572.342,0.118242,467.354,572.348,0.0818776,0,0,0,0,0,0,578.6,572.343,0.11799,0,0,0,0,0,0,522.244,243.268,0.881364,569.146,243.281,0.914678,483.045,255.792,0.909223,586.389,259.005,0.478094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
